Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
18-045688,2018-09,09/15/2018 18:30,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,8511,CONCORD PL,74, , ,8511,CONCORD,896965.3,1050176
18-044024,2018-09,09/15/2018 18:30,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,5092,MAPLE AVE,51, , ,5092,MAPLE,887091.5,1029010
18-044167,2018-09,09/15/2018 18:45,Y, , ,1, ,112020,3,FRAUD-CREDIT DEVICE/UNDER $150,2110,CHOUTEAU AVE,32, , ,919,JEFFERSON,901934.2,1015000
18-043889,2018-09,09/15/2018 18:45,Y, , ,1, , 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5815,VIVIAN AVE,73, , ,5815,VIVIAN,892224.6,1047663
18-043889,2018-09,09/15/2018 18:45,Y, , ,1, , 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5815,VIVIAN AVE,73, , ,5815,VIVIAN,892224.6,1047663
18-043875,2018-09,09/15/2018 18:50,Y, , ,1, , 41013,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,6221,VERNON AVE,48, ,@LEES CHICKEN - VERNON,6221,VERNON,877556.1,1028674
18-044073,2018-09,09/15/2018 19:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,616,N 7TH ST,35,CITY PARKING GARAGE, ,616,7TH,908628.7,1018533
18-043874,2018-09,09/15/2018 19:05,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,1701,GOODFELLOW BLVD,50, , , , ,883345.2,1033929
18-043876,2018-09,09/15/2018 19:05,Y, , ,1, ,264999,1,HEALTH-OTHR UNSPEC HEALTH VIOLATION,539,HURCK ST,2, ,VACANT FIELD, , ,886461.4,987709.7
18-043894,2018-09,09/15/2018 19:34,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,205,N SKINKER BLVD,46, , ,6105,DELMAR,877121.3,1025345
18-044180,2018-09,09/15/2018 20:00,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,2625,SAINT VINCENT AVE,32, , ,2625,SAINT VINCENT,900174.4,1013858
18-043879,2018-09,09/15/2018 20:08,Y, , ,1, ,130000,3,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",3145,OSAGE ST,16, , , , ,894946.4,1001649
18-043880,2018-09,09/15/2018 20:14,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,GRAVOIS AVE / NEBRASKA AVE,30, , , , ,897239.4,1008067
18-043878,2018-09,09/15/2018 20:21,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,1235,WASHINGTON AVE,36,ROSALITA S MEXICAN CANTINA, ,1235,WASHINGTON,906498.3,1019221
18-043952,2018-09,09/15/2018 20:30,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,1031,HIGHLANDS PLAZA DR W,41, ,PARKING LOT,1031,HIGHLANDS PLAZA,882559.6,1018392
18-043904,2018-09,09/15/2018 20:30,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,N 17TH ST / DELMAR BLVD,36, , , , ,905126.3,1020099
18-043918,2018-09,09/15/2018 20:40,Y, , ,1, , 67601,6,"LARCENY-FROM BUILDING $500 - $24,999",4636,KOSSUTH AVE,69, , ,4636,KOSSUTH,894397.4,1035119
18-043883,2018-09,09/15/2018 20:40,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4005,S GRAND BLVD,16, ,BASEMENT APARTMENT,4005,GRAND,893038.3,1001781
18-043888,2018-09,09/15/2018 20:50,Y, , ,1, , 31111,5,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,DR MARTIN LUTHER KING DR / HAM,78, ,ALIAS HAMILTON/MLK, , ,882296.1,1034238
18-043919,2018-09,09/15/2018 21:00,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",800,N SKINKER BLVD,48, , , , ,877681.1,1028574
18-043886,2018-09,09/15/2018 21:10,Y, , ,1, , 63701,1,LARCENY-SHOPLIFT UNDER $500,4250,S BROADWAY,17,FAMILY DOLLAR, ,4250,BROADWAY,897347.1,999530.2
18-043925,2018-09,09/15/2018 21:20,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",801,N SKINKER BLVD,48, , ,801,SKINKER,877415.3,1028524
18-044000,2018-09,09/15/2018 21:30,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,816,GEYER AVE,21, ,@BAR- MOLLYS BISTRO,816,GEYER,904769.3,1010363
18-043893,2018-09,09/15/2018 21:41,Y, , ,1, , 38111,4,ROBBERY CARJACKING /FIREARM USED/SUCCESSFUL,1001,CLARK AVE,35, ,STREET/SIDEWALK, , ,906985.6,1016448
18-043923,2018-09,09/15/2018 21:45,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,6161,DELMAR BLVD,46, , ,6161,DELMAR,877404.6,1027557
18-043891,2018-09,09/15/2018 21:50,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2415,N KINGSHIGHWAY BLVD,52, ,NORTHVIEW VILLAGE,2415,KINGSHIGHWAY,889128.1,1032112
18-043895,2018-09,09/15/2018 21:54,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,I 44 EASTBOUND / S KINGSHIGHWA,12, , , , ,886939.9,1014090
18-043920,2018-09,09/15/2018 22:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5900,DELMAR BLVD,46, , ,5900,DELMAR,879907,1027161
18-043957,2018-09,09/15/2018 22:00,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4536,DELOR ST,5, , ,4536,DELOR,885500.2,1001102
18-043903,2018-09,09/15/2018 22:00,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1435,ROWAN AVE,78, , ,1435,ROWAN,882207.3,1033461
18-043916,2018-09,09/15/2018 22:00,Y, , ,1, , 64711,5,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,6161,DELMAR BLVD,46, , ,6161,DELMAR,877404.6,1027557
18-043899,2018-09,09/15/2018 22:11,Y, , ,1, , 51212,4,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,1543,HOGAN ST,60, , ,1543,HOGAN,905462.9,1023483
18-043914,2018-09,09/15/2018 22:15,Y, , ,1, , 64711,5,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,660,ROSEDALE AVE,48, , ,660,CONVENTION,878256.1,1028063
18-043909,2018-09,09/15/2018 22:20,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,NEWBERRY TER / N TAYLOR AVE,54, ,INTERSECTION,3560,SCOTT,891495.9,1027279
18-043909,2018-09,09/15/2018 22:20, , , ,-1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,NEWBERRY TER / N TAYLOR AVE,54, ,INTERSECTION,3560,SCOTT,891495.9,1027279
18-043896,2018-09,09/15/2018 22:25,Y, , ,1, , 38111,5,ROBBERY CARJACKING /FIREARM USED/SUCCESSFUL,4349,WASHINGTON AVE,38, , ,4349,WASHINGTON,891646.8,1024718
18-044213,2018-09,09/15/2018 22:30,Y, , ,1, , 67701,3,LARCENY-FROM BUILDING UNDER $500,1027,RUSSELL AVE,21,BAR BASTILLE, ,730,CARROLL,903858.6,1010081
18-044181,2018-09,09/15/2018 22:30,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,0,S 11TH ST / ALLEN AVE,21, , ,1041,ALLEN,903666.9,1010585
18-043915,2018-09,09/15/2018 22:30,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,DELMAR BLVD / DES PERES AVE,46, , , , ,878856.8,1027361
18-043955,2018-09,09/15/2018 22:30,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4176,DE TONTY ST,27, , ,4176,DETONTY,890692.9,1013767
18-043900,2018-09,09/15/2018 22:35,Y, , ,1, , 38111,2,ROBBERY CARJACKING /FIREARM USED/SUCCESSFUL,1435,GREGG AVE,42, , ,1440,GREGG,879421.8,1016373
18-043927,2018-09,09/15/2018 23:00,Y, , ,1, , 64711,5,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,0,DELMAR BLVD / N SKINKER BLVD,46, , , , ,877404.6,1027557
18-044029,2018-09,09/15/2018 23:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,3721,S GRAND BLVD,15, , ,3639,PHILLIPS,893385.4,1003893
18-043905,2018-09,09/15/2018 23:01,Y, , ,1, , 31111,4,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3560,SCOTT AVE,37, ,@METROLINK - GRAND,3560,SCOTT,895862.9,1018182
18-043913,2018-09,09/15/2018 23:26,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4974,PARKER AVE,14, , ,4974,PARKER,884774.5,1007004
18-044193,2018-09,09/15/2018 23:30,Y, , ,1, , 64601,6,"LARCENY-FROM MTR VEH $500 - $24,999",0,FAIR AVE / W NATURAL BRIDGE AV,56, , , , ,897613.6,1031635
18-043976,2018-09,09/15/2018 23:30,Y, , ,1, , 67601,1,"LARCENY-FROM BUILDING $500 - $24,999",0,NEBRASKA AVE / OSCEOLA ST,17, , , , ,895748.6,998824.5
18-044564,2018-09,09/15/2018 23:30,Y, , ,1, , 51312,4,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3707,SULLIVAN AVE,59, , ,3707,SULLIVAN,899950.8,1029115
18-043941,2018-09,09/15/2018 23:45,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",0,S KINGSHIGHWAY BLVD / NORTHRUP,39, , , , ,886982.3,1014362
18-043907,2018-09,09/15/2018 23:50,Y, , ,1, , 71030,6,AUTO THEFT-PERM RETNT/JOY RIDE,2026,E DE SOTO AVE,66, , ,2026,DE SOTO,902584.4,1034505
18-044012,2018-09,09/16/2018 00:01,Y, , ,1, , 51312,4,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,2441,FALL AVE,59,NORTH GRAND NIEGHBORHOOD SERVICES, ,2400,FALL,898957.2,1026676
18-043973,2018-09,09/16/2018 00:15,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,N LEFFINGWELL AVE / LOCUST ST,37, , , , ,900761.6,1020169
18-043917,2018-09,09/16/2018 00:17,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,1800,S BROADWAY,20, , , , ,905904.8,1010288
18-043922,2018-09,09/16/2018 00:36,Y, , ,1, , 43013,3,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,3746,TEXAS AVE,19, , ,3746,TEXAS,898034.9,1002585
18-043926,2018-09,09/16/2018 00:39,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,2501,HODIAMONT AVE,50, , , , ,882087.8,1035986
18-043926,2018-09,09/16/2018 00:39,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,2501,HODIAMONT AVE,50, , , , ,882087.8,1035986
18-043939,2018-09,09/16/2018 01:25,Y, , ,1, , 38111,4,ROBBERY CARJACKING /FIREARM USED/SUCCESSFUL,0,BAILEY AVE / GROVE ST,67, , ,3520,NATURAL BRIDGE,902374.2,1030072
18-043962,2018-09,09/16/2018 01:30,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,4581,WABASH AVE,9, , ,4581,WABASH,873270.6,1003530
18-043932,2018-09,09/16/2018 01:30,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3200,ST LOUIS AVE,59,ST LOUIS AVE / N GARRISON AVE, , , ,900310.3,1027075
18-043928,2018-09,09/16/2018 01:43,Y, , ,1, ,263299,4,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,ANGELICA ST / N BROADWAY,64, ,ALIAS I 70 WB/GRAND, , ,906305.7,1032005
18-043931,2018-09,09/16/2018 01:55,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,1201,N TUCKER BLVD,61, , , , ,0,0
18-043930,2018-09,09/16/2018 01:57,Y, , ,1, , 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3800,N NEWSTEAD AVE,68, ,APT 213,3800,NEWSTEAD,895638.1,1033127
18-043936,2018-09,09/16/2018 02:00,Y, , ,1, , 31111,4,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,700,N 2ND ST,35, , ,200,4TH,910419.7,1018435
18-043943,2018-09,09/16/2018 02:05,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,430,S 15TH ST,36,GREYHOUND, ,430,15TH,904845.8,1016613
18-043933,2018-09,09/16/2018 02:25,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1050,SPRUCE ST,35, , , , ,906542.5,1016191
18-043934,2018-09,09/16/2018 02:51,Y, , ,1, ,151110,6,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,3715,NATURAL BRIDGE AVE,83, , , , ,899717.3,1031338
18-043935,2018-09,09/16/2018 02:55,Y, , ,1, ,263299,5,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,HAMILTON AVE / THEODOSIA AVE,50, , , , ,882454.8,1034517
18-043940,2018-09,09/16/2018 03:15,Y, , ,1, ,241100,6,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,5935,SALOMA AVE,76, , ,5935,SALOMA,888387.6,1043728
18-043944,2018-09,09/16/2018 04:58,Y, , ,1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1223,BELT AVE,48, , ,1223,BELT,883994.9,1029879
18-043944,2018-09,09/16/2018 04:58,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,1223,BELT AVE,48, , ,1223,BELT,883994.9,1029879
18-043944,2018-09,09/16/2018 04:58,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,1223,BELT AVE,48, , ,1223,BELT,883994.9,1029879
18-044335,2018-09,09/16/2018 05:15,Y, , ,1, , 73413,3,AUTO THEFT-OTHR VEH/PERM RETNT/UNRECOV OVER 48,716,LAMI ST,21, , ,716,LAMI,904198.4,1008653
18-043945,2018-09,09/16/2018 05:30,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,I 55 SOUTHBOUND / WEBER RD,1, , , , ,883048.4,989823.7
18-043946,2018-09,09/16/2018 05:30,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,219,CASS AVE,64, , ,219,CASS,910262.1,1021899
18-043947,2018-09,09/16/2018 06:30,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3909,FEDERER PL,3, , , , ,887636.3,995127.5
18-043949,2018-09,09/16/2018 06:50,Y, , ,1, , 41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,8724,ANNETTA ST,74, , ,8724,ANNETTA,895084.1,1049832
18-045472,2018-09,09/16/2018 08:44,Y, , ,1, ,264100,5,HEALTH-SANITATION VIOL,1272,GOODFELLOW BLVD,48, , ,1272,GOODFELLOW,882023.9,1031398
18-043958,2018-09,09/16/2018 09:55,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,3560,SCOTT AVE,37,METROLINK - GRAND, ,3560,SCOTT,895862.9,1018182
18-043958,2018-09,09/16/2018 09:55,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,3560,SCOTT AVE,37,METROLINK - GRAND, ,3560,SCOTT,895862.9,1018182
18-046660,2018-09,09/16/2018 10:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,0,S BROADWAY / LEMP AVE,18, , , , ,900549.7,1003740
18-043972,2018-09,09/16/2018 10:00,Y, , ,1, , 41016,5,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,5200,DELMAR BLVD,38, , , , ,885677.3,1026315
18-043972,2018-09,09/16/2018 10:00,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,5200,DELMAR BLVD,38, , , , ,885677.3,1026315
18-044007,2018-09,09/16/2018 10:00,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,785,N EUCLID AVE,53, , ,787,EUCLID,888592.4,1027078
18-044881,2018-09,09/16/2018 10:00,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,2429,FALL AVE,59, , ,2429,FALL,898897.6,1026567
18-044570,2018-09,09/16/2018 10:00,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,308,N NEWSTEAD AVE,38, , ,308,NEWSTEAD,890626.9,1023211
18-043960,2018-09,09/16/2018 10:17,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,4660,CHIPPEWA ST,5, ,SMOKE DISCOUNT STORE, , ,885362.3,1003846
18-043965,2018-09,09/16/2018 11:28,Y, , ,1, ,266510,1,PUBLIC ORDER-TRESPASSING,3923,S GRAND BLVD,16, , ,3423,GRAND,893011.9,1002190
18-044017,2018-09,09/16/2018 11:30,Y, , ,1, , 51122,1,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,507,EILER ST,1, ,APT A,507,EILER,892815.2,995235.6
18-043966,2018-09,09/16/2018 11:50,Y, , ,1, ,263299,5,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,BELT AVE / PAGE BLVD,48, , , , ,884170.7,1030391
18-043975,2018-09,09/16/2018 11:52,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,0,N LEFFINGWELL AVE / LOCUST ST,37, , , , ,900761.6,1020169
18-044656,2018-09,09/16/2018 12:00,Y, , ,1, , 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",1465,S GRAND BLVD,29,CARDINAL GLENNON CHILDREN S HOSPITA, ,1465,GRAND,894852.6,1015265
18-044567,2018-09,09/16/2018 12:00,Y, , ,1, , 51322,5,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,5949,WASHINGTON AVE,46, , ,5949,WASHINGTON,879489.8,1027047
18-043979,2018-09,09/16/2018 12:53,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,DALE AVE / MCCAUSLAND AVE,43, , , , ,875333.6,1017136
18-045286,2018-09,09/16/2018 13:00,Y, , ,1, , 69602,1,"LARCENY-ALL OTHER $500 - $24,999",4327,FRIEDA AVE,5, , ,4327,FRIEDA,886176.4,999559.1
18-043999,2018-09,09/16/2018 13:00,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4966,LINDENWOOD AVE,14, , ,4966,LINDENWOOD,884305,1004525
18-043983,2018-09,09/16/2018 13:15,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,LEE AVE / WARNE AVE,67, , , , ,899791.1,1032727
18-044709,2018-09,09/16/2018 13:30,Y, , ,1, , 71040,2,AUTO THEFT-PERM RETNT/ATTEMPT,3870,HUMPHREY ST,15, , ,3870,HUMPHREY,891832.4,1006902
18-044546,2018-09,09/16/2018 13:30,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,N BROADWAY / SALISBURY ST,64, , , , ,907164.2,1030212
18-043992,2018-09,09/16/2018 13:34,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,2700,WINNEBAGO ST,19, , ,3701,OHIO,897819.9,1003226
18-043990,2018-09,09/16/2018 14:03,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,1601,S JEFFERSON AVE,31,FIT CITY GYM,PARKING LOT,1601,JEFFERSON,899683.5,1013252
18-043991,2018-09,09/16/2018 14:30,Y, , ,1, , 36111,4,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,3525,N GRAND BLVD,59, ,@CHURCHES CHICKEN - 3525 N GRAND, , ,900733.9,1029330
18-043988,2018-09,09/16/2018 14:50,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS, , ,893788.8,1005469
18-043993,2018-09,09/16/2018 14:55,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3954,S BROADWAY,18,PARKING LOT, ,3954,BROADWAY,898198.6,1001188
18-043996,2018-09,09/16/2018 15:00,Y, , ,1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3903,WEST BELLE PL,58, ,RESIDENCE,4146,C D BANKS,895500.8,1024099
18-044021,2018-09,09/16/2018 16:00,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,5959,PERSHING AVE,46, , ,5959,PERSHING,879006.7,1025441
18-044089,2018-09,09/16/2018 16:00,Y, , ,1, , 52312,4,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,920,PALM ST,64,AMERICAN FOUNDRY, ,920,PALM,907788.8,1027190
18-044001,2018-09,09/16/2018 16:00,Y, , ,1, , 69602,2,"LARCENY-ALL OTHER $500 - $24,999",6701,GOVERNMENT DR,82,@ ZOO,@ ZOO,6505,GOVERNMENT,877153.8,1020405
18-044013,2018-09,09/16/2018 16:10,Y, , ,1, , 10000,6,HOMICIDE,6120,SHERRY AVE,76, , , , ,888564.8,1044484
18-044022,2018-09,09/16/2018 16:30,Y, , ,1, , 63701,5,LARCENY-SHOPLIFT UNDER $500,4171,LINDELL BLVD,38, ,@SCHNUCKS - SARAH AND LINDELL,4171,LINDELL,892104.8,1022153
18-044122,2018-09,09/16/2018 16:30,Y, , ,1, , 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,1109,SIDNEY ST,21, , ,1109,SIDNEY,902715.6,1008238
18-044104,2018-09,09/16/2018 16:30,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2743,ACCOMAC ST,24, , ,2743,ACCOMAC,898525.3,1011101
18-044003,2018-09,09/16/2018 16:45,Y, , ,1, , 51130,2,BURGLARY-RESIDENCE/DAY/ATT FORCE ENTRY,3915,UTAH ST,15, , ,3915,UTAH,891384.8,1006758
18-044005,2018-09,09/16/2018 17:00,Y, , ,1, , 67701,3,LARCENY-FROM BUILDING UNDER $500,2629,S JEFFERSON AVE,30,LEE S CHICKEN, ,2629,JEFFERSON,899218.1,1009022
18-044142,2018-09,09/16/2018 17:00,Y, , ,1, , 71030,4,AUTO THEFT-PERM RETNT/JOY RIDE,0,N GRAND BLVD / PAGE BLVD,77, , , , ,898094.5,1024134
18-044078,2018-09,09/16/2018 17:00,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,2322,ALBION PL,32, , ,2322,ALBION,900434,1013475
18-044002,2018-09,09/16/2018 17:13,Y, , ,1, , 43016,1,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,6117,VIRGINIA AVE,1, , ,6117,VIRGINIA,891642.6,993199.1
18-044175,2018-09,09/16/2018 17:30,Y, , ,1, , 64711,5,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,5023,WESTMINSTER PL,38, , ,5023,WESTMINSTER,887382.6,1025542
18-044016,2018-09,09/16/2018 17:40,Y, , ,1, ,151130,4,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,3860,GREER AVE,59, , ,3860,GREER,898669.4,1029156
18-044139,2018-09,09/16/2018 18:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,6161,DELMAR BLVD,46, , ,6161,DELMAR,877404.6,1027557
18-045140,2018-09,09/16/2018 18:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,4625,IDAHO AVE,16, , ,4625,IDAHO,893373.8,997971.8
18-044097,2018-09,09/16/2018 18:00,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,0,N 9TH ST / OLIVE ST,35, , , , ,907779.2,1018012
18-045434,2018-09,09/16/2018 18:00,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,3282,JANUARY AVE,14, , ,3282,JANUARY,880766.6,1008292
18-044011,2018-09,09/16/2018 18:09,Y, , ,1, ,211000,1,DUI-DRVING WHILE INTOXICATED,0,MORGANFORD RD / RIVER DES PERE,4,IN INTERSECTION,IN INTERSECTION, , ,882158.2,992520.8
18-044015,2018-09,09/16/2018 18:10,Y, , ,1, , 69602,1,"LARCENY-ALL OTHER $500 - $24,999",3807,BOWEN ST,3, , ,3807,BOWEN,888403.1,995209.9
18-044018,2018-09,09/16/2018 18:15,Y, , ,1, , 42013,3,AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE,1304,RUTGER ST,33, , ,1304,RUTGER,904740.4,1013176
18-044126,2018-09,09/16/2018 18:30,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,0,N 9TH ST / LOCUST ST,35, , , , ,907857.7,1018282
18-044177,2018-09,09/16/2018 18:30,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",2400,S 9TH ST,21, , ,2400,9TH,903977.3,1008349
18-044038,2018-09,09/16/2018 18:30,Y, , ,1, , 38111,5,ROBBERY CARJACKING /FIREARM USED/SUCCESSFUL,3400,GOODFELLOW BLVD,50, , ,5588,DR MARTIN LUTHER KING,885479.2,1037831
18-044023,2018-09,09/16/2018 19:00,Y, , ,1, , 69703,1,LARCENY-ALL OTH/FRM PRSN/UNDER $500,3923,S GRAND BLVD,16, , , , ,893011.9,1002190
18-044312,2018-09,09/16/2018 19:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,1,S COMPTON AVE,37, ,@CHAIFETZ ARENA,1,COMPTON,898311.3,1019441
18-044023,2018-09,09/16/2018 19:00, , , ,-1, , 69703,1,LARCENY-ALL OTH/FRM PRSN/UNDER $500,3923,S GRAND BLVD,16, , , , ,893011.9,1002190
18-044049,2018-09,09/16/2018 19:15,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,3007,OLIVE ST,37, , ,3007,LOCUST,899513.2,1020255
18-044025,2018-09,09/16/2018 19:25,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4201,S KINGSHIGHWAY BLVD,7, , ,4201,KINGSHIGHWAY,884846.4,1004223
18-044090,2018-09,09/16/2018 19:30,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3728,N FLORISSANT AVE,65, , ,3728,FLORISSANT,904423.8,1029394
18-044110,2018-09,09/16/2018 19:30,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,6300,JUNIATA ST,9, , ,6300,JUNIATA,878791,1009726
